Categoria,Preco,Demanda
Categoria_1,54.87839592382742,85.44349139725007
Categoria_1,31.85475529162371,135.05667534209212
Categoria_1,28.90106382866692,140.78870186800665
Categoria_1,62.49009809960216,98.19662660741015
Categoria_1,59.94463702178154,107.01481572621641
Categoria_1,56.981695284771554,111.96880346445346
Categoria_1,61.021211124795194,96.21850321219463
Categoria_1,35.753795435735206,125.81568281918796
Categoria_1,40.52259340653798,115.80214451323913
Categoria_1,57.60859429563197,71.08336890032439
Categoria_1,31.562329168595745,141.36147680761675
Categoria_1,27.09345402488377,155.0646245711606
Categoria_1,35.98105647971714,126.25536181424287
Categoria_1,44.529922666784145,103.75514151963536
Categoria_1,64.32955008338507,105.68307179520727
Categoria_1,63.921539478427114,91.79324619045737
Categoria_1,35.00527825886199,113.21537589216634
Categoria_1,34.30428762740703,132.49137836921958
Categoria_1,43.82570707961918,109.89989186637962
Categoria_1,24.10437004564684,165.75897173480362
Categoria_1,32.325222764954646,133.4385662357428
Categoria_1,28.18745890425135,150.55202230790488
Categoria_1,32.43420497760563,135.6925371746627
Categoria_1,51.23241632481424,96.68100278141503
Categoria_1,53.68363023226095,109.4017721857073
Categoria_1,37.92959511680904,138.1542136302631
Categoria_1,45.272272435268036,126.04003026794634
Categoria_1,25.800745757294518,149.88456821881869
Categoria_1,30.006770306845354,151.19676435995302
Categoria_1,23.63653013643349,179.86856065166108
Categoria_1,22.57933630503518,175.87055440131365
Categoria_1,44.23718147359311,120.10585138294987
Categoria_1,29.475619712008,131.19904483391198
Categoria_1,52.054233958208265,109.69035706763053
Categoria_1,27.865154758391007,146.51890821337534
Categoria_1,36.761841707781905,122.7821391770028
Categoria_1,50.70129108198352,110.62207117576595
Categoria_1,57.57395234906946,111.30770661986341
Categoria_1,32.425332977098414,161.1792845864358
Categoria_1,25.923697980903896,139.9966259025279
Categoria_1,37.117770696283586,137.56006947467282
Categoria_1,53.58481949861166,107.95433041390004
Categoria_1,25.531946322097067,167.922975485102
Categoria_1,28.91887188983032,147.26899935829042
Categoria_1,22.25629569679601,176.9966852968671
Categoria_1,26.289485512011836,154.90874678125633
Categoria_1,52.09608318669491,91.26860697399636
Categoria_1,50.35062622877554,112.82518174059607
Categoria_1,32.2241333515725,126.7286304464137
Categoria_1,36.077074075656114,135.42024367220253
Categoria_1,58.97268079157377,109.01641723503865
Categoria_1,50.597651246530305,96.50789645250259
Categoria_1,37.92665223091967,125.56630570678584
Categoria_1,33.44593239285895,142.18060487964544
Categoria_1,49.440497847219774,104.1943123389385
Categoria_1,56.59440319162225,125.97972658496136
Categoria_1,43.381569488281116,115.83335600881776
Categoria_1,30.388105092971195,131.3097816157595
Categoria_1,22.91712245858712,175.48813029671936
Categoria_1,50.06700264516054,104.58137543336564
Categoria_1,64.10544451137727,99.23062853403289
Categoria_1,63.97279578586698,87.4118288815654
Categoria_1,38.68639204760787,130.473453313386
Categoria_1,59.05630677277438,86.99374229334173
Categoria_1,46.191314964110894,105.70136469687473
Categoria_1,62.77232992337255,99.2422099506855
Categoria_1,26.101754883185624,171.4210482543466
Categoria_1,48.735416795313455,118.04683712440743
Categoria_1,54.23227247755842,101.59237907193526
Categoria_1,52.31989502046051,93.59289165342115
Categoria_1,34.68679697268582,144.4539210882573
Categoria_1,57.230357005618956,101.04944179904419
Categoria_1,61.77078113186189,96.37545179865795
Categoria_1,44.204371192437094,128.03693888800873
Categoria_1,50.26332576510924,105.65834224132432
Categoria_1,52.536302307859444,105.2617824021918
Categoria_1,36.62760407617732,128.37695629753458
Categoria_1,38.270514409223466,125.1166898163893
Categoria_1,23.425292201051594,155.08417987972948
Categoria_1,42.204947863634445,98.83833954969305
Categoria_1,47.67880632074571,112.40618753473848
Categoria_1,23.18742889885593,155.67362581611312
Categoria_1,44.6808326906138,109.6179741448195
Categoria_1,55.50965379915052,105.23295205420253
Categoria_1,25.58472446945682,142.8590663411919
Categoria_1,24.113241578802782,184.83779565207303
Categoria_1,49.715480758873454,124.68562715665995
Categoria_1,53.59074878374524,101.92289174149406
Categoria_1,35.97028409575831,132.35869588292562
Categoria_1,56.61078916631905,94.17413087309154
Categoria_1,25.283524776857938,139.93741596252968
Categoria_1,22.962351122938387,157.8107251324787
Categoria_1,29.42875931998144,160.17182964455554
Categoria_1,28.691951144716437,148.84088273665407
Categoria_1,53.08830033856492,86.20088705202792
Categoria_1,50.71061546978047,108.8227282538508
Categoria_1,48.59176930011588,124.16834099585468
Categoria_1,40.19444112491507,112.73185778720931
Categoria_1,54.97870595809527,87.4896645597032
Categoria_1,22.483424739210395,165.16956690851208
Categoria_1,26.13050058882155,172.4146083151981
Categoria_1,43.342152245715404,102.00623580726719
Categoria_1,40.81735818460537,117.93324703804991
Categoria_1,39.272393644523646,137.07945747083394
Categoria_1,23.834480674237284,175.25775609112512
Categoria_1,38.22810228274881,124.13014886443818
Categoria_1,59.290286381935495,119.51598635380853
Categoria_1,50.64488886067121,103.1034140671148
Categoria_1,47.457742185390074,109.7327780286024
Categoria_1,62.95046293542781,73.81665668586297
Categoria_1,49.97153965352048,118.74408406580827
Categoria_1,41.883902539062085,124.10444735445807
Categoria_1,38.730315232565445,123.3327953729715
Categoria_1,63.866609507231956,87.15982087323209
Categoria_1,35.796286994236326,130.37048168221938
Categoria_1,58.78263140217903,90.28877832159242
Categoria_1,52.30771886665053,99.64187063391223
Categoria_1,49.34452338823242,110.32933223822441
Categoria_1,56.973340536193554,104.07159220900351
Categoria_1,34.18164468353738,137.25578932077943
Categoria_1,57.11993086298472,91.01236646207136
Categoria_1,65.14790899248507,73.10429195440963
Categoria_1,55.790237188735894,87.24329360565135
Categoria_1,36.75035461295854,141.90085196813817
Categoria_1,54.83432608513781,96.04515127966955
Categoria_1,26.36170638457354,153.04092045079798
Categoria_1,57.97761299125426,106.58732714278685
Categoria_1,35.843228763072496,125.80579283352907
Categoria_1,22.328004037545448,176.7515805751035
Categoria_1,61.427293686853744,91.39365569356492
Categoria_1,63.380194003280444,86.29787581762236
Categoria_1,63.40402305870988,111.53206065762326
Categoria_1,41.455236086763975,128.5824667719887
Categoria_1,34.67014082023276,142.71911966682674
Categoria_1,54.739550753106656,88.5734953377793
Categoria_1,56.45312560566428,91.78563327615974
Categoria_1,45.873449331971784,111.18295804599279
Categoria_1,41.1529901431859,115.33559368196885
Categoria_1,26.97114199453852,158.96481544094243
Categoria_1,28.10427311178248,153.5420491789221
Categoria_1,26.274237031346605,166.79023358086167
Categoria_1,25.530496993517776,151.42430796120794
Categoria_1,57.77666672646082,99.51024786446848
Categoria_1,52.723171912176085,114.27280704611034
Categoria_1,63.257224649591,87.75808483378769
Categoria_1,64.95104199286598,84.49690041211352
Categoria_1,25.504005667172343,169.45128937788238
Categoria_1,55.82231735020479,79.04543029555816
Categoria_1,61.46979631908763,109.76703367058607
Categoria_1,26.714592812655432,148.7336001247759
Categoria_1,42.33881089771309,116.46572784824782
Categoria_1,24.315243305833093,172.8900608903012
Categoria_1,47.35254359412255,116.97151461554094
Categoria_1,63.90953069203595,77.5325733638284
Categoria_1,59.819566493277556,87.10604555884086
Categoria_1,31.627368807282473,138.43998915446576
Categoria_1,65.25541705680361,100.72999426482427
Categoria_1,25.079850666872403,162.09378435497126
Categoria_1,44.71818537501861,113.45548710619423
Categoria_1,49.36444539514338,102.36505296052529
Categoria_1,49.28399715981965,125.38405728491156
Categoria_1,47.39387213223267,108.09887032642139
Categoria_1,48.959439645500694,116.95318219480542
Categoria_1,33.97825148952243,130.61319484904627
Categoria_1,37.29884032157908,111.7517640150132
Categoria_1,47.3651031215154,90.11918928887891
Categoria_1,57.42415505105971,101.43975033946006
Categoria_1,51.782953600884255,111.21530611862913
Categoria_1,40.13512739778082,134.9076410361363
Categoria_1,62.62257151236736,92.332848348152
Categoria_1,57.282465331833436,95.13156163670553
Categoria_1,65.00677333407126,94.04909795207551
Categoria_1,38.502515518382616,112.06547322791917
Categoria_1,64.2479161709098,94.46664783458746
Categoria_1,42.34023220561088,119.29634175781578
Categoria_1,39.985489485025724,119.31260364836452
Categoria_1,59.65011905221057,95.14824693674717
Categoria_1,57.38507909079691,113.0155407606648
Categoria_1,63.14870283473278,95.74771807533187
Categoria_1,58.99121237634565,93.18491551914508
Categoria_1,27.499683942744973,133.26371846827018
Categoria_1,63.554550282952256,78.59730509966803
Categoria_1,51.21340906724007,109.81152541841647
Categoria_1,48.871831970671295,99.02139786888327
Categoria_1,51.20783670834203,101.42448654929467
Categoria_1,44.59623208920267,114.23770493002557
Categoria_1,59.10197478811139,111.7241437838575
Categoria_1,45.97738650473029,121.39249070542829
Categoria_1,39.4899808700212,122.9245185102667
Categoria_1,27.71192479585107,163.48826255886607
Categoria_1,31.16267297578029,147.6968573160796
Categoria_1,27.814913084628316,130.9730533524616
Categoria_1,40.97572640424434,133.16367194134864
Categoria_1,61.37382573339962,96.1524476125924
Categoria_1,56.106689802987276,77.41802532750492
Categoria_1,39.186639445024525,131.61696935353837
Categoria_1,63.3565326356557,95.75563797382172
Categoria_1,28.282682869802837,146.72207464070337
Categoria_1,33.14180878078496,142.05909071141318
Categoria_1,41.92249137428361,117.11202409064724
Categoria_1,36.223581497957454,131.4549334299863
Categoria_1,49.53937670414124,105.23898885264654
Categoria_1,27.48745893976647,148.54001092990123
Categoria_1,27.451011074412925,138.39426192141508
Categoria_1,36.962942065368765,130.8313355984103
Categoria_1,61.051680833633576,114.98683582988517
Categoria_1,29.38616751371347,140.48459368895146
Categoria_1,30.258991212405824,133.12978602395276
Categoria_1,25.73136986389055,149.46806793987466
Categoria_1,27.127131674071993,136.08708517659602
Categoria_1,37.776034893063326,122.47611605398728
Categoria_1,43.85797485770125,113.15824910172388
Categoria_1,56.795423260590674,98.85633164432012
Categoria_1,49.29895902842108,115.27932863224973
Categoria_1,54.55969685481665,94.52654455495626
Categoria_1,29.919462748456752,136.72995165178042
Categoria_1,43.03213188123669,103.14971273497152
Categoria_1,48.877362468055814,101.02811854828316
Categoria_1,54.525221589789886,78.8454296817968
Categoria_1,23.45767718236847,172.02778909643402
Categoria_1,60.98255250923348,84.61797563822797
Categoria_1,44.219015467624416,103.91908445296309
Categoria_1,41.41007831031114,118.79881232967713
Categoria_1,45.1342660977215,104.20833914589747
Categoria_1,38.34487195513652,114.28357420347568
Categoria_1,22.731589518005645,155.87863217559317
Categoria_1,36.168759618532604,120.99081908711618
Categoria_1,27.08894174397345,152.73187942464907
Categoria_1,51.53692423854691,113.1854128550146
Categoria_1,56.347883789106845,90.14319842301492
Categoria_1,45.330486086894126,112.00115612832833
Categoria_1,47.50431531626543,104.65735193362138
Categoria_1,27.430663135533916,165.29076082554323
Categoria_1,34.25775593966706,145.52767795156606
Categoria_1,46.80223206077757,96.90190198883693
Categoria_1,37.41879851061402,125.34854946606713
Categoria_1,32.22315883484327,137.549623160755
Categoria_1,26.30307581959955,148.53389472623476
Categoria_1,28.877464938074095,138.86548332336895
Categoria_1,30.008890771150103,133.67354315720755
Categoria_1,61.05067617899638,88.98510965778358
Categoria_1,25.361210901958984,131.32560318043468
Categoria_1,64.79270987092252,98.11335245207603
Categoria_1,26.751370105831366,155.53959998272688
Categoria_1,59.684419368672465,94.82243822633502
Categoria_1,57.56739040804247,90.43521279515484
Categoria_1,51.079771542503785,99.28756290212
Categoria_1,62.47603864736297,113.62738259375097
Categoria_1,34.09180255602112,148.13367996725694
Categoria_1,55.487772398542916,94.11418985625097
Categoria_1,40.44954101962071,109.58373100712478
Categoria_1,44.041249775432604,109.31861076489179
Categoria_1,48.543659066547995,104.64888873307379
Categoria_1,34.46994583475656,119.71349369009354
Categoria_1,42.884270750463685,118.33593172769868
Categoria_2,48.467036583356844,0.0
Categoria_2,68.44805501710498,7.898960043706955
Categoria_2,73.00884226948816,0.0
Categoria_2,52.82572429534387,24.826273147409278
Categoria_2,49.17752682045636,2.2570203270914257
Categoria_2,39.46590855466573,1.7482946569565931
Categoria_2,32.81885597581949,6.098334657155996
Categoria_2,77.73623217913963,16.033465578414493
Categoria_2,37.06396439892465,0.0
Categoria_2,38.44761221048704,6.781668252929604
Categoria_2,38.482942973824386,6.331629793865489
Categoria_2,59.26929931137512,10.740186873256436
Categoria_2,49.754668458995624,0.0
Categoria_2,76.27461974764708,9.716919925193473
Categoria_2,54.406948609734016,0.0
Categoria_2,46.42626359508432,0.0
Categoria_2,72.277815266832,0.0
Categoria_2,81.08162223419943,0.37459925744995837
Categoria_2,51.20651337629593,9.441982671556246
Categoria_2,65.1305348258488,1.2823607907039862
Categoria_2,35.73878437695839,2.6857859691425174
Categoria_2,48.36862782556241,6.26722662671685
Categoria_2,37.03498026496214,6.059192304998193
Categoria_2,59.87155200834624,12.856723205327178
Categoria_2,80.75244721655723,0.0
Categoria_2,47.02553427087027,4.648208482758717
Categoria_2,43.362257960177644,15.810627898760993
Categoria_2,79.76023099916917,4.24127909798477
Categoria_2,48.78436315111779,13.438180607600168
Categoria_2,37.65169811882404,0.0
Categoria_2,42.24775676202285,10.388009051349284
Categoria_2,66.11016165188991,10.052503976624196
Categoria_2,69.16907365278334,0.0
Categoria_2,48.993747371265385,3.3734136259349166
Categoria_2,39.48703387778976,2.5594190989702836
Categoria_2,52.18906920570593,8.854949272242164
Categoria_2,55.73192929311582,2.2453824867028023
Categoria_2,64.3899326044941,26.769121576684498
Categoria_2,30.01570263023894,19.26755899712084
Categoria_2,82.40972625213078,6.110229051809176
Categoria_2,69.93901487143319,2.786859771502396
Categoria_2,64.11537693326981,0.0
Categoria_2,53.537707397944715,2.314232619081546
Categoria_2,82.5875304107863,1.2075794762956455
Categoria_2,55.08502382778633,25.836973374632837
Categoria_2,52.08196763118937,5.740797522181939
Categoria_2,32.13903316616553,11.977861863130801
Categoria_2,29.234871680190253,0.0
Categoria_2,48.28714829639975,9.102200589337796
Categoria_2,82.2565648986685,0.0
Categoria_2,49.03140390301037,13.264193874275083
Categoria_2,55.16488856125285,0.0
Categoria_2,41.97856666203708,0.0
Categoria_2,39.185160384638635,0.0
Categoria_2,57.83848902789472,8.454172833158795
Categoria_2,49.961107954149284,0.0
Categoria_2,62.601777769459815,0.0
Categoria_2,84.6442581916066,5.363775273853582
Categoria_2,37.57900954575662,0.0
Categoria_2,86.71848927371363,0.0
Categoria_2,58.06021257056368,0.0
Categoria_2,72.41402109175482,1.7588943726710833
Categoria_2,41.126995460233616,0.0
Categoria_2,40.013645516311605,2.3823826545731146
Categoria_2,31.083958160627237,27.051185725038454
Categoria_2,32.77322628792435,0.0
Categoria_2,73.89520382910263,14.14169597955147
Categoria_2,54.501254249557476,0.0
Categoria_2,52.18395047970502,0.0
Categoria_2,39.506175750482335,2.88970030023786
Categoria_2,78.89239301386002,0.0
Categoria_2,44.651588861487,5.951518570438953
Categoria_2,66.27538151395484,0.0
Categoria_2,38.01292052852767,0.22233702261720334
Categoria_2,70.44497863090301,0.0
Categoria_2,41.82604858310151,1.0639359758040552
Categoria_2,42.35339196196535,1.7333743478991965
Categoria_2,39.3101611077416,0.0
Categoria_2,66.78209666963788,0.0
Categoria_2,43.054230904321166,0.0
Categoria_2,70.80964996827821,2.6242563262738003
Categoria_2,51.976577320255515,3.0307815466611743
Categoria_2,67.67073337093566,0.0
Categoria_2,80.89399129659677,0.0
Categoria_2,29.71976553574831,0.0
Categoria_2,80.68171838075165,17.862978648665052
Categoria_2,76.3235223242359,0.0
Categoria_2,50.96326332538952,0.0
Categoria_2,63.164110252452375,7.909470483529639
Categoria_2,52.68498974358237,0.0
Categoria_2,60.948300804590474,0.0
Categoria_2,83.91331630454145,0.0
Categoria_2,73.20453630083749,9.978760922570173
Categoria_2,75.30457814424909,0.0
Categoria_2,53.60043922478233,22.026725536121923
Categoria_2,43.90674436337539,7.418590401923073
Categoria_2,37.0398467227252,0.0
Categoria_2,44.74211813596817,1.6794266569506684
Categoria_2,30.03195242909499,0.0
Categoria_2,61.071745800300505,5.887734962506793
Categoria_2,66.7052936969768,0.0
Categoria_2,29.60354634451508,6.754242215788085
Categoria_2,36.896726369362554,17.177711292702444
Categoria_2,67.49412667131648,16.00950194947986
Categoria_2,39.12631733016768,0.0
Categoria_2,51.16290756873081,8.584655737079787
Categoria_2,59.02900927542992,0.0
Categoria_2,63.90896513455486,2.323829361595352
Categoria_2,43.18034644083362,0.0
Categoria_2,49.57172935072421,0.0
Categoria_2,70.62304607251951,6.018818237944969
Categoria_2,56.54557570839791,0.0
Categoria_2,67.41501856096868,1.258451018122315
Categoria_2,41.41867593467561,2.568979473648353
Categoria_2,30.773058554106427,7.453963305840815
Categoria_2,31.945778633651123,0.0
Categoria_2,57.72253455095373,0.0
Categoria_2,73.62781888488678,10.128884494040754
Categoria_2,35.14208627943461,2.8663042914601506
Categoria_2,57.671847130808146,0.0
Categoria_2,68.84777418035272,0.0
Categoria_2,76.41961911302455,0.0
Categoria_2,75.27912369626459,0.0
Categoria_2,63.160386568323844,9.640819071896786
Categoria_2,49.87884289857175,0.0
Categoria_2,60.36049856431154,0.0
Categoria_2,79.53893828757721,8.389102571876263
Categoria_2,67.13185348250813,6.49434232891191
Categoria_2,69.07221654987909,0.0
Categoria_2,57.320404830948036,6.746347357948625
Categoria_2,41.78186188145534,8.950501076026125
Categoria_2,30.933118503197054,2.703094653810152
Categoria_2,69.37020693175705,4.7553176864998825
Categoria_2,85.22288929551964,0.0
Categoria_2,83.67076118125189,11.492208000141227
Categoria_2,77.89384609365395,0.0
Categoria_2,47.45298779469505,0.0
Categoria_2,35.95133175785111,6.032458441760707
Categoria_2,33.424658060099006,0.0
Categoria_2,70.9544733023763,13.055915898792499
Categoria_2,32.7528165541889,5.348322601524691
Categoria_2,74.775528263239,0.0
Categoria_2,47.43282881363106,9.27762428606888
Categoria_2,64.6453566797526,3.161200136576657
Categoria_2,42.4625771143475,7.876229951251536
Categoria_2,75.24247274707547,0.717311145100274
Categoria_2,86.77989011890871,12.41957430324203
Categoria_2,52.251607749281604,0.0
Categoria_2,56.76718225603038,9.623051732817775
Categoria_2,85.9774802367967,3.329869245544621
Categoria_2,73.47494574157817,0.0
Categoria_2,71.69691603240912,0.0
Categoria_2,42.79961253389686,0.0
Categoria_2,45.607155022818525,0.0
Categoria_2,46.132557305448714,0.0
Categoria_2,68.34056374797771,0.0
Categoria_2,41.61063762959289,0.0
Categoria_2,79.89652839176496,0.0
Categoria_2,83.69773093762997,23.298616378328283
Categoria_2,38.64331023668487,0.0
Categoria_2,86.3879449803416,11.860535809399158
Categoria_2,58.66813305920644,16.609800742229186
Categoria_2,42.329929953657754,0.0
Categoria_2,39.76746142798202,0.0
Categoria_2,74.13022991675386,0.0
Categoria_2,85.10959455461446,0.0
Categoria_2,80.16693538173512,0.0
Categoria_2,72.89359117812421,0.0
Categoria_2,69.28912098657189,3.7257565553386596
Categoria_2,41.96905109483163,0.0
Categoria_2,41.93296129565632,24.334122811884832
Categoria_2,62.57268712690019,9.730650785293191
Categoria_2,34.266635892203766,0.0
Categoria_2,36.46971873661688,6.832383954643642
Categoria_2,80.45441046199686,5.652275547433848
Categoria_2,60.87937146957498,11.20744019814301
Categoria_2,34.005932683000175,0.0
Categoria_2,44.014853129068186,0.0
Categoria_2,70.87645730782987,0.0
Categoria_2,41.72240867686519,0.6849716184002046
Categoria_2,68.54978785151994,0.0
Categoria_2,63.28651363980245,0.0
Categoria_2,76.74280721510807,13.476683194370166
Categoria_2,61.74110201605241,0.0
Categoria_2,44.43628630614431,3.080388625391236
Categoria_2,67.11264681990096,3.3634352436393646
Categoria_2,78.2433173950982,4.285417403782623
Categoria_2,77.4572585716771,7.3838045067724885
Categoria_2,69.37317278073742,10.374104875859244
Categoria_2,72.57369437447045,15.581792782479882
Categoria_2,38.155001790256144,0.0
Categoria_2,72.04022465615643,0.0
Categoria_2,38.27983538851228,5.088492879743997
Categoria_2,58.3656775150028,4.406816678646022
Categoria_2,29.336477483451105,9.688488724544829
Categoria_2,85.80963132557324,0.0
Categoria_2,65.56940843988816,7.855015573765523
Categoria_2,60.249523889191735,0.0
Categoria_2,74.14534589966914,2.9200219763965474
Categoria_2,60.32374765124479,0.0
Categoria_2,84.75558734323921,12.2864043060848
Categoria_2,82.96175430513543,0.0
Categoria_2,34.905225552269755,2.8372811795760975
Categoria_2,32.89653212920435,5.297495465909505
Categoria_2,46.40226151479108,0.0
Categoria_2,62.69343421960603,2.0973574320953285
Categoria_2,49.004584527211414,0.0
Categoria_2,79.45730889963154,1.5005832164212909
Categoria_2,85.36370854864298,3.8649243464783627
Categoria_2,30.39091949905815,0.0
Categoria_2,30.248209258048234,0.11424992394885791
Categoria_2,73.59857509643996,0.0
Categoria_2,68.55190895116469,0.0
Categoria_2,86.73298692140361,0.0
Categoria_2,53.65650670015685,0.0
Categoria_2,75.01226494229829,0.0
Categoria_2,69.15365079264383,11.509193965707825
Categoria_2,44.79728201289966,13.775102663078737
Categoria_2,84.05294974208879,0.0
Categoria_2,83.63307173868073,0.0
Categoria_2,53.28260765341007,0.0
Categoria_2,44.85264719973875,17.269445872681835
Categoria_2,85.97134968975287,9.17016121487447
Categoria_2,42.28849589950637,0.0
Categoria_2,41.312329710243546,1.5245310187070613
Categoria_2,50.316379167632356,0.0
Categoria_2,79.04143324552142,5.279830737720092
Categoria_2,39.714583243747484,0.5548530002915375
Categoria_2,79.28851295541504,7.300623310878435
Categoria_2,77.90739255425856,7.456546123830603
Categoria_2,73.05496456875412,0.0
Categoria_2,30.850865212782406,4.604078090720708
Categoria_2,82.31404788908377,12.699964375756759
Categoria_2,56.862582415714556,5.33745343789246
Categoria_2,35.76254551582754,4.782301553624727
Categoria_2,53.895456928745645,0.0
Categoria_2,40.58353326835521,0.0
Categoria_2,62.681902167581015,0.20819855485682454
Categoria_2,44.55013252571106,0.0
Categoria_2,55.338815635336616,10.40362546352459
Categoria_2,29.639737771906226,0.0
Categoria_2,56.7708444597242,0.0
Categoria_2,63.72754423780805,10.575314383715433
Categoria_2,78.79603738666516,0.0
Categoria_2,74.14566996221008,0.012444602673153005
Categoria_2,35.04544962531763,0.0
Categoria_2,42.98893021196132,24.745126267600746
Categoria_2,69.66246197471298,0.06056399231278492
Categoria_2,61.38867902867891,0.0
Categoria_2,49.27941162661331,0.9341074290326048
Categoria_2,30.890081791047855,0.0
Categoria_2,36.65515273753241,0.0
Categoria_2,61.84589619672916,10.249095900373568
Categoria_2,40.56183835793589,7.043633965685169
Categoria_2,38.66930109769897,3.6436144777824993
Categoria_2,69.89481729499191,0.0
Categoria_2,30.796406138504068,19.496087988885854
Categoria_2,79.4244213270114,3.8019907092429546
Categoria_2,70.33575764406778,0.0
Categoria_2,76.17182764859977,11.13147527429965
Categoria_2,33.60782178041556,2.3088636387764394
Categoria_2,76.31507616214641,9.741959984664462
Categoria_2,55.170701773592114,4.462156062614202
Categoria_2,71.34973602508694,22.09877936928912
Categoria_2,33.69559820792537,0.0
Categoria_2,74.71616671877243,0.0
Categoria_2,67.12747425324974,29.957864839768874
Categoria_2,70.6320762757545,0.0
Categoria_2,42.20160417257637,0.0
Categoria_2,68.37422051691824,5.93983864546773
Categoria_2,33.14919842485432,12.105132162207223
Categoria_2,71.09364576371568,0.0
Categoria_2,71.9937776978646,0.0
Categoria_2,50.46193127560247,0.0
Categoria_2,86.1840749660827,0.0
Categoria_2,70.98291199224968,20.29380561403908
Categoria_2,57.16074006091611,0.0
Categoria_2,63.28318503471057,0.0
Categoria_2,81.82251480804567,5.53895357294622
Categoria_2,65.5547335974573,0.0
Categoria_2,71.43799706336411,4.289314509571643
Categoria_2,81.62954996318042,0.0
Categoria_2,39.37611480283142,4.096105793625698
Categoria_2,57.485681609405006,0.0
Categoria_2,43.28937439514876,0.0
Categoria_2,58.79146341985931,11.021124019780832
Categoria_2,49.77800883141842,0.0
Categoria_2,51.62307026314769,3.7021049687830465
Categoria_2,85.12753596767017,8.267868329628232
Categoria_2,47.805776366984276,0.0
Categoria_2,73.7761809009869,0.0
Categoria_2,33.22441512406058,0.0
Categoria_2,38.80111748645151,0.0
Categoria_2,76.98626505746554,2.77822980861444
Categoria_2,53.929152456293366,6.958030277351996
Categoria_2,69.91228355300261,0.0
Categoria_2,38.64377148854797,9.360427636912446
Categoria_2,56.463338213154515,12.654190661280365
Categoria_2,77.87189238991235,3.857904143337395
Categoria_2,79.26812704299954,13.21096342487377
Categoria_3,21.957653346568943,3.967648097575435
Categoria_3,40.98019578724298,0.0
Categoria_3,15.385156839989982,5.375605175126135
Categoria_3,40.90230135372831,0.0
Categoria_3,23.281431470225403,0.0
Categoria_3,18.49444942008421,4.864114805935315
Categoria_3,42.40717813441474,2.4365473094025516
Categoria_3,39.020839072989254,5.740283118604914
Categoria_3,27.234631200198862,0.0
Categoria_3,33.28563014043612,31.003234564692498
Categoria_3,18.246505492815018,0.0
Categoria_3,33.472992010728305,8.051754716128258
Categoria_3,41.930283140723525,3.8306519032882758
Categoria_3,26.92114403331636,0.0
Categoria_3,39.02722768668985,6.686729233158708
Categoria_3,38.17068723156919,0.0
Categoria_3,41.208644702297136,0.7905006681201516
Categoria_3,31.88738497234732,21.792760967785505
Categoria_3,39.048985103528835,0.0
Categoria_3,40.818825943602,1.7936742471843745
Categoria_3,33.932093832625405,0.0
Categoria_3,33.05802957613131,8.330350964453578
Categoria_3,25.49811583471996,0.0
Categoria_3,33.028358114169514,4.615265178555675
Categoria_3,42.77183946696024,11.07831119484069
Categoria_3,36.5809550200755,0.0
Categoria_3,30.437395256003022,7.559249725488283
Categoria_3,25.791243623161662,6.149760885399271
Categoria_3,23.591707220136385,13.523695580384137
Categoria_3,36.00757830761209,7.107166048727706
Categoria_3,37.02105435808288,14.235431600596304
Categoria_3,17.69190297269832,2.5611941125142756
